cell_y,cell_x,relative_forward,relative_lateral,local_activity,radius,actual_removed_fraction,final_mass,final_mass_ratio,survived,extinction_step
112,7,5.132417313809793,-0.2400969953748835,0.575534999370575,1.0499999999999998,0.03942357259741188,71.08995056152344,0.9939763418768408,True,
112,8,5.510365146948839,0.685729897421766,0.5195106267929077,1.4499999999999997,0.06238623235481424,71.03330993652344,0.9931843953246992,True,
112,9,5.888312980087886,1.6115567902184158,0.4257453382015228,1.4499999999999997,0.05161125160944149,70.98607635498047,0.9925239776112955,True,
112,10,6.266260813226934,2.537383683015065,0.31662654876708984,2.05,0.052590140724123324,69.8299789428711,0.9763594780235898,True,
112,11,6.64420864636598,3.463210575811715,0.20846840739250183,2.2499999999999996,0.05473304472727234,72.00920104980469,1.0068292589261998,True,
112,127,2.108834648697416,-7.6467121377480805,0.26422610878944397,4.1499999999999995,0.053023109819646544,70.7083740234375,0.9886411566857293,True,
113,0,3.4126093746331128,-7.098833078090477,0.21519064903259277,3.6499999999999995,0.050775062084172054,71.24140930175781,0.9960940308522066,True,
113,1,3.79055720777216,-6.173006185293828,0.2134159952402115,3.0499999999999994,0.045181559534134025,70.92658996582031,0.9916922417186435,True,
113,2,4.1685050409112065,-5.2471792924971785,0.19553279876708984,2.2499999999999996,0.047741381554173776,70.98819732666016,0.9925536329374667,True,
113,3,4.546452874050254,-4.321352399700529,0.23319563269615173,2.05,0.04443144912671465,71.01616668701172,0.9929446992171207,True,
113,4,4.924400707189301,-3.395525506903879,0.3342389166355133,1.4499999999999997,0.04299406920145034,71.27413940429688,0.9965516616049932,True,
113,5,5.302348540328348,-2.4696986141072297,0.4301716685295105,1.4499999999999997,0.05296432253580774,71.13700103759766,0.9946341994182009,True,
113,6,5.680296373467395,-1.54387172131058,0.4525434672832489,1.4499999999999997,0.05619082268995143,71.01866149902344,0.9929795815612142,True,
113,7,6.058244206606442,-0.6180448285139304,0.4309542179107666,1.4499999999999997,0.052956668688135845,70.9578628540039,0.9921294977689168,True,
113,8,6.436192039745489,0.30778206428271915,0.3687320351600647,1.4499999999999997,0.045882669982089466,71.32099914550781,0.9972068523004746,True,
113,9,6.814139872884536,1.233608957079369,0.2976447641849518,2.05,0.05152739264078546,69.93035125732422,0.9777628789988021,True,
113,10,7.1920877060235835,2.159435849876018,0.20540589094161987,2.2499999999999996,0.05854774774198159,71.44898986816406,0.9989964125589239,True,
114,1,4.71638410056881,-6.550954018432876,0.14247988164424896,3.1999999999999993,0.04441340791434518,70.90341186523438,0.9913681666074627,True,
114,2,5.094331933707856,-5.625127125636226,0.2109440416097641,3.0499999999999994,0.05083238260277757,71.03826904296875,0.9932537333175456,True,
114,3,5.472279766846904,-4.699300232839576,0.23226594924926758,2.2499999999999996,0.05207277595721099,71.02693176269531,0.9930952159985151,True,
114,4,5.850227599985951,-3.7734733400429263,0.27470651268959045,2.05,0.044032455647686194,71.20208740234375,0.9955442339058518,True,
114,5,6.228175433124997,-2.847646447246277,0.3050583600997925,2.05,0.05119577035576791,71.06120300292969,0.9935743948660016,True,
114,6,6.606123266264045,-1.9218195544496273,0.30676719546318054,2.05,0.052520806064834225,71.8858413696289,1.0051044496856856,True,
114,7,6.984071099403092,-0.9959926616529777,0.27429264783859253,2.05,0.048281614524496044,71.42070770263672,0.9986009726520289,True,
114,8,7.362018932542139,-0.07016576885632819,0.23113295435905457,2.05,0.040501065004901665,71.06282806396484,0.9935971163928883,True,
114,9,7.739966765681186,0.8556611239403216,0.15801623463630676,2.2499999999999996,0.05074752356691703,69.97694396972656,0.9784143361100532,True,
115,4,6.7760544927826,-4.151421173181974,0.13815444707870483,2.8499999999999996,0.04941606075928302,71.25761413574219,0.9963206060780618,True,
115,5,7.154002325921646,-3.225594280385324,0.15141558647155762,2.2499999999999996,0.045610665036690465,71.26143646240234,0.9963740496694711,True,
115,6,7.531950159060694,-2.299767387588674,0.14649051427841187,2.2499999999999996,0.046773869870721976,70.6741714477539,0.9881629378827591,True,
115,7,7.909897992199741,-1.3739404947920246,0.12476205825805664,2.8499999999999996,0.05300690206381869,71.01652526855469,0.9929497128873727,True,
